종목구분,NO,시즌,라운드구분,라운드세부,일자, 요일구분,요일,채널구분,채널,남여구분,방송형태,홈,어웨이,시작시간,종료시간,방영길이,가구 시청률,케이블가구 시청률,개인 시청자수,MF2544,소속도시,구단홈구장
프로배구,4088,2024~2025,정규리그,5라운드,2025-02-04 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,현대건설,18:59:07,21:02:16,02:03:10,1.18392,1.20472,248651.0,15738.0,화성시,화성실내체육관
프로배구,4089,2024~2025,정규리그,5라운드,2025-02-04 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,한국전력,대한항공,18:58:49,21:38:36,02:39:48,0.45668,0.44631,95931.0,8276.0,수원시,수원실내체육관
프로배구,4090,2024~2025,정규리그,5라운드,2025-02-05 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,현대캐피탈,19:00:02,20:42:15,01:42:14,0.51219,0.52906,114396.0,5311.0,의정부시,의정부체육관
프로배구,4091,2024~2025,정규리그,5라운드,2025-02-05 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,GS칼텍스,페퍼저축은행,18:59:19,21:51:30,02:52:12,1.24106,1.20515,274288.0,8053.0,서울특별시,장충체육관
프로배구,4092,2024~2025,정규리그,5라운드,2025-02-06 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,흥국생명,18:57:37,20:27:01,01:29:25,1.23628,1.4067,278598.0,10532.0,김천시,김천실내체육관
프로배구,4093,2024~2025,정규리그,5라운드,2025-02-06 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,삼성화재,OK저축은행,18:59:06,20:43:19,01:44:14,0.45413,0.65177,97032.0,11628.0,대전광역시,대전충무체육관
프로배구,4094,2024~2025,정규리그,5라운드,2025-02-07 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,우리카드,대한항공,18:59:51,21:37:48,02:37:58,0.33174,0.36064,64842.0,3517.0,서울특별시,장충체육관
프로배구,4095,2024~2025,정규리그,5라운드,2025-02-07 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,정관장,현대건설,18:58:51,21:04:39,02:05:49,1.30927,1.56185,295964.0,16152.0,대전광역시,대전충무체육관
프로배구,4096,2024~2025,정규리그,5라운드,2025-02-08 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,IBK기업은행,15:58:40,17:41:34,01:42:55,0.92323,1.03045,222692.0,10633.0,서울특별시,장충체육관
프로배구,4097,2024~2025,정규리그,5라운드,2025-02-08 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,한국전력,13:59:46,16:21:21,02:21:36,0.48024,0.46488,111398.0,8868.0,천안시,천안유관순체육관
프로배구,4098,2024~2025,정규리그,5라운드,2025-02-09 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,KB손해보험,13:59:26,15:36:46,01:37:21,0.46366,0.46028,111758.0,11408.0,부산광역시,부산금정체육관
프로배구,4099,2024~2025,정규리그,5라운드,2025-02-09 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,흥국생명,페퍼저축은행,15:59:06,17:37:23,01:38:18,0.97798,0.98971,218425.0,26899.0,인천광역시,인천삼산월드체육관
프로배구,4100,2024~2025,정규리그,5라운드,2025-02-11 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,현대건설,한국도로공사,18:59:19,21:14:00,02:14:42,1.3357,1.56881,293526.0,6963.0,수원시,수원실내체육관
프로배구,4101,2024~2025,정규리그,5라운드,2025-02-11 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,대한항공,삼성화재,18:59:16,21:35:03,02:35:48,0.34346,0.35326,84918.0,16516.0,인천광역시,인천계양체육관
프로배구,4102,2024~2025,정규리그,5라운드,2025-02-12 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,정관장,IBK기업은행,18:59:11,20:30:22,01:31:12,1.26343,1.59539,296258.0,4844.0,대전광역시,대전충무체육관
프로배구,4103,2024~2025,정규리그,5라운드,2025-02-12 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,우리카드,한국전력,18:59:59,21:18:59,02:19:01,0.35238,0.41944,82481.0,2964.0,서울특별시,장충체육관
프로배구,4104,2024~2025,정규리그,5라운드,2025-02-13 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,GS칼텍스,18:58:40,21:00:58,02:02:19,1.18992,1.13247,261874.0,18307.0,인천광역시,인천삼산월드체육관
프로배구,4105,2024~2025,정규리그,5라운드,2025-02-13 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,OK저축은행,현대캐피탈,18:59:27,20:45:28,01:46:02,0.43535,0.56592,111966.0,2674.0,부산광역시,부산금정체육관
프로배구,4106,2024~2025,정규리그,5라운드,2025-02-14 00:00:00,주중,금요일,케이블,KBSN스포츠,남자부,생방송,대한항공,KB손해보험,18:59:22,20:36:38,01:37:17,0.52317,0.77792,136279.0,5073.0,인천광역시,인천계양체육관
프로배구,4107,2024~2025,정규리그,5라운드,2025-02-14 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,현대건설,페퍼저축은행,18:58:29,20:33:58,01:35:30,0.78732,0.86477,163591.0,2383.0,수원시,수원실내체육관
프로배구,4108,2024~2025,정규리그,5라운드,2025-02-15 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,정관장,15:59:07,18:25:41,02:26:35,1.2948,1.71335,283800.0,21155.0,김천시,김천실내체육관
프로배구,4109,2024~2025,정규리그,5라운드,2025-02-15 00:00:00,주말,토요일,케이블,SBS Sports,남자부,생방송,삼성화재,우리카드,13:58:59,16:25:27,02:26:29,0.49985,0.6294,107560.0,10142.0,대전광역시,대전충무체육관
프로배구,4110,2024~2025,정규리그,5라운드,2025-02-16 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,흥국생명,15:57:45,17:28:26,01:30:42,1.22426,1.39834,280354.0,12387.0,화성시,화성실내체육관
프로배구,4111,2024~2025,정규리그,5라운드,2025-02-16 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,한국전력,OK저축은행,13:59:29,16:27:09,02:27:41,0.46113,0.57714,102229.0,11677.0,수원시,수원실내체육관
프로배구,4112,2024~2025,정규리그,5라운드,2025-02-18 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:59:20,21:07:48,02:08:29,0.42861,0.44608,90357.0,4726.0,천안시,천안유관순체육관
프로배구,4113,2024~2025,정규리그,5라운드,2025-02-18 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,GS칼텍스,현대건설,18:59:02,21:33:06,02:34:05,1.08567,1.34788,251242.0,13145.0,서울특별시,장충체육관
프로배구,4114,2024~2025,정규리그,5라운드,2025-02-19 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,우리카드,18:59:41,21:21:52,02:22:12,0.32726,0.33204,64390.0,3460.0,의정부시,의정부체육관
프로배구,4115,2024~2025,정규리그,5라운드,2025-02-19 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,페퍼저축은행,정관장,18:58:49,20:31:36,01:32:48,1.17649,1.19306,261916.0,9582.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,4116,2024~2025,정규리그,5라운드,2025-02-20 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,한국도로공사,18:59:01,20:49:53,01:50:53,0.9986,1.12927,237664.0,9989.0,화성시,화성실내체육관
프로배구,4117,2024~2025,정규리그,5라운드,2025-02-20 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,한국전력,삼성화재,18:57:51,20:47:09,01:49:19,0.30439,0.3244,60898.0,7575.0,수원시,수원실내체육관
프로배구,4118,2024~2025,정규리그,5라운드,2025-02-21 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,현대건설,흥국생명,18:56:26,20:25:40,01:29:15,1.15753,1.26729,265633.0,10718.0,수원시,수원실내체육관
프로배구,4119,2024~2025,정규리그,5라운드,2025-02-21 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,대한항공,OK저축은행,18:58:30,21:42:00,02:43:31,0.28752,0.42288,55284.0,333.0,인천광역시,인천계양체육관
프로배구,4120,2024~2025,정규리그,5라운드,2025-02-22 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,우리카드,현대캐피탈,13:58:35,16:27:33,02:28:59,0.48164,0.34722,103739.0,2690.0,서울특별시,장충체육관
프로배구,4121,2024~2025,정규리그,5라운드,2025-02-22 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,정관장,GS칼텍스,15:59:36,17:45:01,01:45:26,0.89053,1.20438,197529.0,18014.0,대전광역시,대전충무체육관
프로배구,4122,2024~2025,정규리그,5라운드,2025-02-23 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,KB손해보험,14:00:02,15:42:37,01:42:36,0.5711,0.72141,136472.0,19543.0,대전광역시,대전충무체육관
프로배구,4123,2024~2025,정규리그,5라운드,2025-02-23 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,한국도로공사,페퍼저축은행,15:58:34,18:25:52,02:27:19,1.29172,1.28711,267952.0,26182.0,김천시,김천실내체육관
프로배구,4124,2024~2025,정규리그,6라운드,2025-02-25 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,한국전력,18:57:31,20:36:52,01:39:22,0.3184,0.43827,64112.0,826.0,부산광역시,부산금정체육관
프로배구,4125,2024~2025,정규리그,6라운드,2025-02-25 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,흥국생명,IBK기업은행,18:58:26,21:05:53,02:07:28,1.24738,1.3861,282587.0,19750.0,인천광역시,인천삼산월드체육관
프로배구,4126,2024~2025,정규리그,6라운드,2025-02-26 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,정관장,18:59:05,21:02:47,02:03:43,1.04798,1.34377,241165.0,10761.0,서울특별시,장충체육관
프로배구,4127,2024~2025,정규리그,6라운드,2025-02-26 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,우리카드,18:59:47,21:55:53,02:56:07,0.45593,0.63752,106654.0,7569.0,천안시,천안유관순체육관
프로배구,4128,2024~2025,정규리그,6라운드,2025-02-27 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,대한항공,18:58:41,20:42:58,01:44:18,0.28648,0.36464,78860.0,8614.0,대전광역시,대전충무체육관
프로배구,4129,2024~2025,정규리그,6라운드,2025-02-27 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,한국도로공사,현대건설,18:58:48,20:58:22,01:59:35,1.12883,1.33749,263899.0,7523.0,김천시,김천실내체육관
프로배구,4130,2024~2025,정규리그,6라운드,2025-02-28 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,페퍼저축은행,18:58:35,20:37:06,01:38:32,0.96509,1.12178,219631.0,20931.0,화성시,화성실내체육관
프로배구,4131,2024~2025,정규리그,6라운드,2025-02-28 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,한국전력,KB손해보험,18:57:54,21:23:13,02:25:20,0.40232,0.55529,94019.0,6145.0,수원시,수원실내체육관
프로배구,4132,2024~2025,정규리그,6라운드,2025-03-01 00:00:00,주말,토요일,지상파,KBS2,여자부,생방송,정관장,흥국생명,13:54:14,16:39:24,02:45:11,1.0274,1.3942,243818.0,38569.0,대전광역시,대전충무체육관
프로배구,4133,2024~2025,정규리그,6라운드,2025-03-01 00:00:00,주말,토요일,케이블,동시중계합산,남자부,생방송,우리카드,OK저축은행,13:47:23,16:03:54,02:16:32,0.28754,0.24575,64909.0,673.0,서울특별시,장충체육관
프로배구,4134,2024~2025,정규리그,6라운드,2025-03-02 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,현대건설,GS칼텍스,15:58:21,18:08:51,02:10:31,1.00569,1.40143,252932.0,26152.0,수원시,수원실내체육관
프로배구,4135,2024~2025,정규리그,6라운드,2025-03-02 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,대한항공,현대캐피탈,13:59:01,16:45:35,02:46:35,0.53482,0.4672,111064.0,5119.0,인천광역시,인천계양체육관
프로배구,4136,2024~2025,정규리그,6라운드,2025-03-03 00:00:00,주중,월요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,한국도로공사,15:56:08,18:27:24,02:31:17,0.76713,1.16785,172066.0,25937.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,4137,2024~2025,정규리그,6라운드,2025-03-03 00:00:00,주중,월요일,케이블,SBS Sports,남자부,생방송,KB손해보험,삼성화재,13:59:12,16:40:58,02:41:47,0.49389,0.7468,122411.0,19838.0,의정부시,의정부체육관
프로배구,4138,2024~2025,정규리그,6라운드,2025-03-05 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,한국전력,우리카드,18:58:54,21:28:58,02:30:05,0.31238,0.39333,52284.0,2101.0,수원시,수원실내체육관
프로배구,4139,2024~2025,정규리그,6라운드,2025-03-05 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,정관장,18:59:39,20:38:33,01:38:55,1.17388,1.53756,268200.0,8257.0,화성시,화성실내체육관
프로배구,4140,2024~2025,정규리그,6라운드,2025-03-06 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,대한항공,18:59:01,21:07:24,02:08:24,0.29091,0.37349,76322.0,7534.0,부산광역시,부산금정체육관
프로배구,4141,2024~2025,정규리그,6라운드,2025-03-06 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,흥국생명,현대건설,18:59:19,21:00:27,02:01:09,0.90512,0.73406,205436.0,8562.0,인천광역시,인천삼산월드체육관
프로배구,4142,2024~2025,정규리그,6라운드,2025-03-07 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,페퍼저축은행,18:58:24,21:22:59,02:24:36,0.87594,1.01077,201761.0,1943.0,서울특별시,장충체육관
프로배구,4143,2024~2025,정규리그,6라운드,2025-03-07 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,KB손해보험,18:59:11,21:19:51,02:20:41,0.2843,0.25754,51429.0,1694.0,천안시,천안유관순체육관
프로배구,4144,2024~2025,정규리그,6라운드,2025-03-08 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,한국전력,13:59:00,16:14:11,02:15:12,0.38358,0.61211,94193.0,3344.0,대전광역시,대전충무체육관
프로배구,4145,2024~2025,정규리그,6라운드,2025-03-08 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,한국도로공사,15:59:21,18:40:55,02:41:35,0.65589,0.68629,130789.0,3969.0,화성시,화성실내체육관
프로배구,4146,2024~2025,정규리그,6라운드,2025-03-09 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,현대건설,정관장,15:58:29,17:17:50,01:19:22,0.61443,0.47628,153779.0,23236.0,수원시,수원실내체육관
프로배구,4147,2024~2025,정규리그,6라운드,2025-03-09 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,대한항공,우리카드,14:02:35,15:51:06,01:48:32,0.48152,0.54319,119948.0,9332.0,인천광역시,인천계양체육관
프로배구,4148,2024~2025,정규리그,6라운드,2025-03-11 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,흥국생명,18:58:13,21:22:00,02:23:48,0.83092,0.88267,165907.0,11515.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,4149,2024~2025,정규리그,6라운드,2025-03-11 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,KB손해보험,OK저축은행,18:59:28,21:09:11,02:09:44,0.27867,0.25663,63871.0,4006.0,의정부시,의정부체육관
프로배구,4150,2024~2025,정규리그,6라운드,2025-03-12 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,한국도로공사,GS칼텍스,18:59:22,21:29:19,02:29:58,0.88899,1.15653,203712.0,5151.0,김천시,김천실내체육관
프로배구,4151,2024~2025,정규리그,6라운드,2025-03-12 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,삼성화재,현대캐피탈,18:59:39,20:58:32,01:58:54,0.44107,0.41992,95804.0,5346.0,대전광역시,대전충무체육관
프로배구,4152,2024~2025,정규리그,6라운드,2025-03-13 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,대한항공,한국전력,18:59:53,21:39:30,02:39:38,0.2824,0.28633,58479.0,3245.0,인천광역시,인천계양체육관
프로배구,4153,2024~2025,정규리그,6라운드,2025-03-13 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,현대건설,IBK기업은행,19:00:00,21:09:36,02:09:37,0.84593,0.83269,183449.0,6520.0,수원시,수원실내체육관
프로배구,4154,2024~2025,정규리그,6라운드,2025-03-14 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,정관장,페퍼저축은행,18:57:43,20:46:13,01:48:31,0.79519,0.77663,173295.0,6259.0,대전광역시,대전충무체육관
프로배구,4155,2024~2025,정규리그,6라운드,2025-03-14 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,우리카드,KB손해보험,18:59:04,21:18:28,02:19:25,0.29381,0.45669,58505.0,2237.0,서울특별시,장충체육관
프로배구,4156,2024~2025,정규리그,6라운드,2025-03-15 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,OK저축은행,삼성화재,14:00:29,16:02:12,02:01:44,0.28481,0.557,57357.0,380.0,부산광역시,부산금정체육관
프로배구,4157,2024~2025,정규리그,6라운드,2025-03-15 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,흥국생명,한국도로공사,15:59:03,18:07:06,02:08:04,0.65133,0.62682,148747.0,16428.0,인천광역시,인천삼산월드체육관
프로배구,4158,2024~2025,정규리그,6라운드,2025-03-16 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,한국전력,현대캐피탈,13:58:07,15:34:00,01:35:54,0.29351,0.47154,72324.0,344.0,수원시,수원실내체육관
프로배구,4159,2024~2025,정규리그,6라운드,2025-03-16 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,IBK기업은행,GS칼텍스,16:17:43,18:14:00,01:56:18,0.80245,1.01994,153213.0,10839.0,화성시,화성실내체육관
프로배구,4160,2024~2025,정규리그,6라운드,2025-03-18 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,페퍼저축은행,현대건설,18:58:40,20:55:59,01:57:20,0.82437,0.87561,181528.0,2947.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,4161,2024~2025,정규리그,6라운드,2025-03-18 00:00:00,주중,화요일,케이블,SBS Sports,남자부,생방송,KB손해보험,대한항공,18:59:05,20:36:38,01:37:34,0.32378,0.44228,86691.0,10927.0,의정부시,의정부체육관
프로배구,4162,2024~2025,정규리그,6라운드,2025-03-19 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,우리카드,삼성화재,18:58:30,21:31:22,02:32:53,0.27733,0.42615,69360.0,8852.0,서울특별시,장충체육관
프로배구,4163,2024~2025,정규리그,6라운드,2025-03-19 00:00:00,주중,수요일,케이블,SBS Sports,여자부,생방송,정관장,한국도로공사,18:59:18,21:22:08,02:22:51,0.8314,1.01907,202718.0,15038.0,대전광역시,대전충무체육관
프로배구,4164,2024~2025,정규리그,6라운드,2025-03-20 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,OK저축은행,18:59:03,20:34:28,01:35:26,0.22659,0.13532,47221.0,992.0,천안시,천안유관순체육관
프로배구,4165,2024~2025,정규리그,6라운드,2025-03-20 00:00:00,주중,목요일,케이블,SBS Sports,여자부,생방송,GS칼텍스,흥국생명,18:59:15,20:44:11,01:44:57,0.72263,0.80723,181534.0,16314.0,서울특별시,장충체육관
프로배구,4166,2024~2025,포스트시즌,PO/CH,2025-03-25 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,현대건설,정관장,18:55:56,20:42:29,01:46:34,1.08215,1.27983,251324.0,10642.0,수원시,수원실내체육관
프로배구,4167,2024~2025,포스트시즌,PO/CH,2025-03-26 00:00:00,주중,수요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,대한항공,18:57:02,21:24:20,02:27:19,0.5336,0.52244,108614.0,19086.0,의정부시,의정부체육관
프로배구,4168,2024~2025,포스트시즌,PO/CH,2025-03-27 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,정관장,현대건설,18:57:12,20:38:23,01:41:12,1.08698,1.05845,250722.0,6072.0,대전광역시,대전충무체육관
프로배구,4169,2024~2025,포스트시즌,PO/CH,2025-03-28 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,대한항공,KB손해보험,18:59:17,20:38:29,01:39:13,0.45381,0.54774,98903.0,15887.0,인천광역시,인천계양체육관
프로배구,4170,2024~2025,포스트시즌,PO/CH,2025-03-29 00:00:00,주말,토요일,케이블,동시중계합산,여자부,생방송,현대건설,정관장,13:56:55,16:06:10,02:09:16,1.08764,1.55833,249485.0,26465.0,수원시,수원실내체육관
프로배구,4171,2024~2025,포스트시즌,PO/CH,2025-03-30 00:00:00,주말,일요일,케이블,SBS Sports,남자부,생방송,KB손해보험,대한항공,13:59:47,15:48:33,01:48:47,0.56036,0.72266,117663.0,10744.0,의정부시,의정부체육관
프로배구,4172,2024~2025,포스트시즌,PO/CH,2025-03-31 00:00:00,주중,월요일,케이블,동시중계합산,여자부,생방송,흥국생명,정관장,18:47:30,20:32:40,01:45:11,1.36018,1.36544,323025.0,33202.0,인천광역시,인천삼산월드체육관
프로배구,4173,2024~2025,포스트시즌,PO/CH,2025-04-01 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:56:34,21:26:14,02:29:41,0.93987,1.02724,222137.0,28739.0,천안시,천안유관순체육관
프로배구,4174,2024~2025,포스트시즌,PO/CH,2025-04-02 00:00:00,주중,수요일,케이블,동시중계합산,여자부,생방송,흥국생명,정관장,18:47:42,21:34:51,02:47:10,1.56631,1.79143,396766.0,40212.0,인천광역시,인천삼산월드체육관
프로배구,4175,2024~2025,포스트시즌,PO/CH,2025-04-03 00:00:00,주중,목요일,케이블,KBSN스포츠,남자부,생방송,현대캐피탈,대한항공,18:58:27,21:23:26,02:25:00,0.93048,1.06105,224194.0,30559.0,천안시,천안유관순체육관
프로배구,4176,2024~2025,포스트시즌,PO/CH,2025-04-04 00:00:00,주중,금요일,케이블,SBS Sports,여자부,생방송,정관장,흥국생명,18:58:49,21:54:49,02:56:01,1.62471,1.93271,415261.0,77990.0,대전광역시,대전충무체육관
프로배구,4177,2024~2025,포스트시즌,PO/CH,2025-04-05 00:00:00,주말,토요일,케이블,동시중계합산,남자부,생방송,대한항공,현대캐피탈,13:58:43,16:49:11,02:54:40,0.87351,1.06345,195727.0,10141.0,인천광역시,인천계양체육관
프로배구,4178,2024~2025,포스트시즌,PO/CH,2025-04-06 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,정관장,흥국생명,13:58:49,17:01:09,03:02:21,1.37952,1.74767,348521.0,46307.0,대전광역시,대전충무체육관
프로배구,4179,2024~2025,포스트시즌,PO/CH,2025-04-08 00:00:00,주중,화요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,정관장,18:57:43,22:17:39,03:19:57,2.76923,3.07702,714973.0,128913.0,인천광역시,인천삼산월드체육관
프로배구,4180,2025~2026,정규리그,1라운드,2025-10-18 00:00:00,주말,토요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,정관장,15:55:32,18:42:26,02:46:54,0.77066,1.30032,171949.0,10339.0,인천광역시,인천삼산월드체육관
프로배구,4181,2025~2026,정규리그,1라운드,2025-10-19 00:00:00,주말,일요일,케이블,KBSN스포츠,여자부,생방송,GS칼텍스,IBK기업은행,15:44:12,18:11:19,02:27:07,0.80615,1.27146,191300.0,30517.0,서울특별시,장충체육관
프로배구,4182,2025~2026,정규리그,1라운드,2025-10-20 00:00:00,주중,월요일,케이블,KBSN스포츠,남자부,생방송,한국전력,우리카드,18:57:54,20:47:04,01:49:11,0.60087,0.72414,139193.0,11956.0,수원시,수원실내체육관
프로배구,4183,2025~2026,정규리그,1라운드,2025-10-21 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,OK저축은행,18:57:52,21:43:15,02:45:24,0.26114,0.38222,62691.0,14420.0,대전광역시,대전충무체육관
프로배구,4184,2025~2026,정규리그,1라운드,2025-10-21 00:00:00,주중,화요일,케이블,SBS Sports,여자부,생방송,페퍼저축은행,한국도로공사,18:56:13,21:33:09,02:36:57,0.63351,0.6324,143185.0,6048.0,광주광역시,페퍼스타디움(염주체육관)
프로배구,4185,2025~2026,정규리그,1라운드,2025-10-22 00:00:00,주중,수요일,케이블,KBSN스포츠,여자부,생방송,흥국생명,현대건설,18:55:11,21:15:52,02:20:42,0.61537,0.87386,144240.0,11529.0,인천광역시,인천삼산월드체육관
프로배구,4186,2025~2026,정규리그,1라운드,2025-10-22 00:00:00,주중,수요일,케이블,SBS Sports,남자부,생방송,현대캐피탈,KB손해보험,18:58:45,21:39:17,02:40:33,0.19993,0.271,44549.0,5128.0,천안시,천안유관순체육관
프로배구,4187,2025~2026,정규리그,1라운드,2025-10-23 00:00:00,주중,목요일,케이블,KBSN스포츠,여자부,생방송,정관장,GS칼텍스,18:55:01,21:33:17,02:38:17,0.96001,1.27836,226326.0,26676.0,대전광역시,대전충무체육관
프로배구,4188,2025~2026,정규리그,1라운드,2025-10-23 00:00:00,주중,목요일,케이블,SBS Sports,남자부,생방송,대한항공,한국전력,19:00:03,21:01:33,02:01:31,0.29019,0.32609,70970.0,4897.0,인천광역시,인천계양체육관
프로배구,4189,2025~2026,정규리그,1라운드,2025-10-24 00:00:00,주중,금요일,케이블,KBSN스포츠,여자부,생방송,IBK기업은행,페퍼저축은행,18:55:33,21:04:09,02:08:37,0.54483,0.72072,117419.0,14819.0,화성시,화성실내체육관
프로배구,4190,2025~2026,정규리그,1라운드,2025-10-24 00:00:00,주중,금요일,케이블,SBS Sports,남자부,생방송,우리카드,OK저축은행,18:56:55,21:45:23,02:48:29,0.2296,0.35256,52065.0,5832.0,서울특별시,장충체육관
프로배구,4191,2025~2026,정규리그,1라운드,2025-10-25 00:00:00,주말,토요일,케이블,KBSN스포츠,남자부,생방송,삼성화재,현대캐피탈,13:55:42,16:08:53,02:13:12,0.39355,0.62176,99615.0,15135.0,대전광역시,대전충무체육관
프로배구,4192,2025~2026,정규리그,1라운드,2025-10-25 00:00:00,주말,토요일,케이블,SBS Sports,여자부,생방송,한국도로공사,흥국생명,15:57:17,18:37:40,02:40:24,0.8264,1.15388,181847.0,20314.0,김천시,김천실내체육관
프로배구,4193,2025~2026,정규리그,1라운드,2025-10-26 00:00:00,주말,일요일,케이블,KBSN스포츠,남자부,생방송,KB손해보험,대한항공,13:55:44,16:23:17,02:27:34,0.28891,0.22552,58418.0,6218.0,의정부시,의정부체육관
프로배구,4194,2025~2026,정규리그,1라운드,2025-10-26 00:00:00,주말,일요일,케이블,SBS Sports,여자부,생방송,현대건설,정관장,15:56:53,18:19:38,02:22:46,0.70218,1.19727,155840.0,23731.0,수원시,수원실내체육관
프로배구,4195,2025~2026,정규리그,1라운드,2025-10-28 00:00:00,주중,화요일,케이블,KBSN스포츠,남자부,생방송,우리카드,삼성화재,18:53:54,20:44:59,01:51:06,0.3823,0.74379,84157.0,3111.0,서울특별시,장충체육관
